score,comparative,positive,negative
6,0.1875,"{""score"":6,""comparative"":0.1875,""words"":[""care"",""like"",""joke""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":6,""comparative"":0.21428571428571427,""words"":[""pleasure"",""fan""]}","{""score"":6,""comparative"":0.21428571428571427,""words"":[""guilty"",""horrible""]}"
-2,-0.10526315789473684,"{""score"":1,""comparative"":0.05263157894736842,""words"":[""big""]}","{""score"":3,""comparative"":0.15789473684210525,""words"":[""awkward"",""strange""]}"
2,0.07142857142857142,"{""score"":3,""comparative"":0.10714285714285714,""words"":[""fan""]}","{""score"":1,""comparative"":0.03571428571428571,""words"":[""no""]}"
6,0.2727272727272727,"{""score"":6,""comparative"":0.2727272727272727,""words"":[""good"",""beautiful""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
5,0.3125,"{""score"":5,""comparative"":0.3125,""words"":[""please"",""help"",""like""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.07407407407407407,"{""score"":6,""comparative"":0.2222222222222222,""words"":[""won"",""good""]}","{""score"":4,""comparative"":0.14814814814814814,""words"":[""damn""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
5,0.17857142857142858,"{""score"":5,""comparative"":0.17857142857142858,""words"":[""sexy"",""like""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.04000000000000001,"{""score"":4,""comparative"":0.16,""words"":[""awesome""]}","{""score"":3,""comparative"":0.12,""words"":[""terribly""]}"
-1,-0.02040816326530612,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.02040816326530612,""words"":[""no""]}"
3,0.375,"{""score"":3,""comparative"":0.375,""words"":[""happy""]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.07407407407407407,"{""score"":2,""comparative"":0.07407407407407407,""words"":[""rich""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
4,0.3333333333333333,"{""score"":4,""comparative"":0.3333333333333333,""words"":[""amazing""]}","{""score"":0,""comparative"":0,""words"":[]}"
-7,-0.4375,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":7,""comparative"":0.4375,""words"":[""hell"",""leave"",""alone""]}"
3,0.5,"{""score"":3,""comparative"":0.5,""words"":[""smile"",""god""]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.5,"{""score"":2,""comparative"":0.5,""words"":[""absolves""]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.5,"{""score"":2,""comparative"":0.5,""words"":[""smiling""]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.3333333333333333,"{""score"":2,""comparative"":0.3333333333333333,""words"":[""smiling""]}","{""score"":0,""comparative"":0,""words"":[]}"
-5,-0.45454545454545453,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":5,""comparative"":0.45454545454545453,""words"":[""no"",""fuck""]}"
1,0.038461538461538464,"{""score"":1,""comparative"":0.038461538461538464,""words"":[""wish""]}","{""score"":0,""comparative"":0,""words"":[]}"
-4,-0.3076923076923077,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":4,""comparative"":0.3076923076923077,""words"":[""bored"",""starving""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.375,"{""score"":3,""comparative"":0.375,""words"":[""good""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.08,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.08,""words"":[""sigh""]}"
3,0.42857142857142855,"{""score"":3,""comparative"":0.42857142857142855,""words"":[""nice""]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.2,"{""score"":1,""comparative"":0.2,""words"":[""cool""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":2,""comparative"":0.06060606060606061,""words"":[""saved""]}","{""score"":2,""comparative"":0.06060606060606061,""words"":[""sad""]}"
-2,-0.2857142857142857,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.2857142857142857,""words"":[""sad""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.18181818181818182,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.18181818181818182,""words"":[""tired""]}"
-4,-0.14285714285714285,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":4,""comparative"":0.14285714285714285,""words"":[""tired"",""sick""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.125,"{""score"":1,""comparative"":0.125,""words"":[""yeah""]}","{""score"":0,""comparative"":0,""words"":[]}"
6,0.21428571428571427,"{""score"":6,""comparative"":0.21428571428571427,""words"":[""yeah"",""glad"",""like""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-3,-0.1875,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":3,""comparative"":0.1875,""words"":[""worse""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-1,-0.0625,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.0625,""words"":[""stop""]}"
-2,-0.3333333333333333,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.3333333333333333,""words"":[""alone""]}"
-3,-0.25,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":3,""comparative"":0.25,""words"":[""suck""]}"
-2,-0.14285714285714285,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.14285714285714285,""words"":[""no"",""no""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-3,-0.21428571428571427,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":3,""comparative"":0.21428571428571427,""words"":[""bad""]}"
-2,-0.08,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.08,""words"":[""scared""]}"
0,0,"{""score"":1,""comparative"":0.037037037037037035,""words"":[""please""]}","{""score"":1,""comparative"":0.037037037037037035,""words"":[""broken""]}"
2,0.09090909090909091,"{""score"":4,""comparative"":0.18181818181818182,""words"":[""huge"",""happy""]}","{""score"":2,""comparative"":0.09090909090909091,""words"":[""mistake""]}"
-4,-0.36363636363636365,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":4,""comparative"":0.36363636363636365,""words"":[""missing"",""miss""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.15384615384615385,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.15384615384615385,""words"":[""wrong""]}"
-2,-0.5,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.5,""words"":[""missing""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-3,-0.17647058823529413,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":3,""comparative"":0.17647058823529413,""words"":[""no"",""miss""]}"
2,0.16666666666666666,"{""score"":2,""comparative"":0.16666666666666666,""words"":[""like""]}","{""score"":0,""comparative"":0,""words"":[]}"
-4,-0.2857142857142857,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":4,""comparative"":0.2857142857142857,""words"":[""panic"",""attacks""]}"
-2,-0.07142857142857142,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.07142857142857142,""words"":[""sore"",""no""]}"
-4,-0.16666666666666666,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":4,""comparative"":0.16666666666666666,""words"":[""sore"",""bad""]}"
-1,-0.058823529411764705,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.058823529411764705,""words"":[""sorry""]}"
-1,-0.1,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.1,""words"":[""sorry""]}"
2,0.1,"{""score"":2,""comparative"":0.1,""words"":[""hope""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.09375,"{""score"":3,""comparative"":0.09375,""words"":[""love""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-1,-0.03333333333333333,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.03333333333333333,""words"":[""silly""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-5,-0.7142857142857143,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":5,""comparative"":0.7142857142857143,""words"":[""mad"",""tired""]}"
-1,-0.14285714285714285,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.14285714285714285,""words"":[""no""]}"
2,0.06060606060606061,"{""score"":4,""comparative"":0.12121212121212122,""words"":[""winning""]}","{""score"":2,""comparative"":0.06060606060606061,""words"":[""upset""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":1,""comparative"":0.08333333333333333,""words"":[""want""]}","{""score"":1,""comparative"":0.08333333333333333,""words"":[""stop""]}"
-1,-0.02857142857142857,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.02857142857142857,""words"":[""stopping""]}"
-1,-0.07142857142857142,"{""score"":1,""comparative"":0.07142857142857142,""words"":[""straight""]}","{""score"":2,""comparative"":0.14285714285714285,""words"":[""stressed""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-6,-1.5,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":6,""comparative"":1.5,""words"":[""stupid"",""shit""]}"
-4,-0.2857142857142857,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":4,""comparative"":0.2857142857142857,""words"":[""stupid"",""stupid""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-4,-0.14814814814814814,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":4,""comparative"":0.14814814814814814,""words"":[""sucks"",""no""]}"
-3,-0.2727272727272727,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":3,""comparative"":0.2727272727272727,""words"":[""sucks""]}"
-1,-0.08333333333333333,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.08333333333333333,""words"":[""no""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.5,"{""score"":3,""comparative"":0.5,""words"":[""love""]}","{""score"":0,""comparative"":0,""words"":[]}"
-3,-0.6,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":3,""comparative"":0.6,""words"":[""kill""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-1,-0.05,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.05,""words"":[""no""]}"
6,0.2608695652173913,"{""score"":6,""comparative"":0.2608695652173913,""words"":[""ftw"",""nice""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":3,""comparative"":0.23076923076923078,""words"":[""super""]}","{""score"":3,""comparative"":0.23076923076923078,""words"":[""worried""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-1,-0.03125,"{""score"":3,""comparative"":0.09375,""words"":[""bright"",""like""]}","{""score"":4,""comparative"":0.125,""words"":[""shit""]}"
-3,-0.3333333333333333,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":3,""comparative"":0.3333333333333333,""words"":[""hate""]}"
-1,-0.14285714285714285,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.14285714285714285,""words"":[""broke""]}"
-1,-0.1111111111111111,"{""score"":2,""comparative"":0.2222222222222222,""words"":[""success""]}","{""score"":3,""comparative"":0.3333333333333333,""words"":[""hate""]}"
2,0.10526315789473684,"{""score"":2,""comparative"":0.10526315789473684,""words"":[""care""]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.15384615384615385,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.15384615384615385,""words"":[""wrong""]}"
6,0.3157894736842105,"{""score"":6,""comparative"":0.3157894736842105,""words"":[""haha"",""exciting""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
7,0.2692307692307692,"{""score"":7,""comparative"":0.2692307692307692,""words"":[""help"",""happy"",""help""]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.08823529411764706,"{""score"":3,""comparative"":0.08823529411764706,""words"":[""super""]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.2222222222222222,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.2222222222222222,""words"":[""miss""]}"
4,0.36363636363636365,"{""score"":4,""comparative"":0.36363636363636365,""words"":[""win""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
4,0.13793103448275862,"{""score"":4,""comparative"":0.13793103448275862,""words"":[""awesome""]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.1111111111111111,"{""score"":4,""comparative"":0.2222222222222222,""words"":[""awesome""]}","{""score"":2,""comparative"":0.1111111111111111,""words"":[""crazy""]}"
6,0.18181818181818182,"{""score"":7,""comparative"":0.21212121212121213,""words"":[""nice"",""fun""]}","{""score"":1,""comparative"":0.030303030303030304,""words"":[""sorry""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.07692307692307693,"{""score"":2,""comparative"":0.07692307692307693,""words"":[""hilarious""]}","{""score"":0,""comparative"":0,""words"":[]}"
-3,-0.13636363636363635,"{""score"":1,""comparative"":0.045454545454545456,""words"":[""want""]}","{""score"":4,""comparative"":0.18181818181818182,""words"":[""fuck""]}"
3,0.375,"{""score"":3,""comparative"":0.375,""words"":[""excited""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-3,-0.10714285714285714,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":3,""comparative"":0.10714285714285714,""words"":[""ugly""]}"
1,0.03333333333333333,"{""score"":1,""comparative"":0.03333333333333333,""words"":[""want""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.16666666666666666,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.16666666666666666,""words"":[""stop"",""crush""]}"
3,0.10344827586206896,"{""score"":3,""comparative"":0.10344827586206896,""words"":[""won""]}","{""score"":0,""comparative"":0,""words"":[]}"
